Qcold, Run #1
Time ( s )	Energy ( J )
35,600	0,000
35,700	0,000
35,800	0,000
35,900	0,000
36,000	0,000
36,100	0,000
36,200	0,000
36,300	0,000
36,400	0,000
36,500	0,000
36,600	0,000
36,700	0,000
36,800	0,000
36,900	0,000
37,000	0,000
37,100	0,000
37,200	0,000
37,300	0,000
37,400	0,000
37,500	0,000
37,600	0,000
37,700	0,000
37,800	0,000
37,900	0,000
38,000	0,000
38,100	0,000
38,200	0,000
38,300	0,000
38,400	0,000
38,500	0,000
38,600	0,000
38,700	0,000
38,800	0,000
38,900	0,000
39,000	0,000
39,100	0,000
39,200	0,000
39,300	0,000
39,400	0,000
39,500	0,000
39,600	0,000
39,700	0,000
39,800	0,000
39,900	0,000
40,000	0,000
40,100	0,000
40,200	0,000
40,300	0,000
40,400	0,000
40,500	0,000
40,600	0,000
40,700	0,000
40,800	0,000
40,900	0,000
41,000	0,000
41,100	0,000
41,200	0,000
41,300	0,000
41,400	0,000
41,500	0,000
41,600	0,000
41,700	0,000
41,800	0,000
41,900	0,000
42,000	0,000
42,100	0,000
42,200	0,000
42,300	0,000
42,400	0,000
42,500	0,000
42,600	0,000
42,700	0,000
42,800	0,000
42,900	0,000
43,000	0,000
43,100	0,000
43,200	0,000
43,300	0,000
43,400	0,000
43,500	0,000
43,600	0,000
43,700	0,000
43,800	0,000
43,900	0,000
44,000	0,000
44,100	0,000
44,200	0,000
44,300	0,000
44,400	0,000
44,500	0,000
44,600	0,000
44,700	0,000
44,800	0,000
44,900	0,000
45,000	0,000
45,100	0,000
45,200	0,000
45,300	0,000
45,400	0,000
45,500	0,000
45,600	0,000
45,700	0,000
45,800	0,000
45,900	0,000
46,000	0,000
46,100	0,000
46,200	0,000
46,300	0,000
46,400	0,000
46,500	0,000
46,600	0,000
46,700	0,000
46,800	0,000
46,900	0,000
47,000	0,000
47,100	0,000
47,200	0,000
47,300	0,000
47,400	0,000
47,500	0,000
47,600	0,000
47,700	0,000
47,800	0,000
47,900	0,000
48,000	0,000
48,100	0,000
48,200	0,000
48,300	0,000
48,400	0,000
48,500	0,000
48,600	0,000
48,700	0,000
48,800	0,000
48,900	0,000
49,000	0,000
49,100	0,000
49,200	0,000
49,300	0,000
49,400	0,000
49,500	0,000
49,600	0,000
49,700	0,000
49,800	0,000
49,900	0,000
50,000	0,000
50,100	0,000
50,200	0,000
50,300	0,000
50,400	0,000
50,500	0,000
50,600	0,000
50,700	0,000
50,800	0,000
50,900	0,000
51,000	0,000
51,100	0,000
51,200	0,000
51,300	0,000
51,400	0,000
51,500	0,000
51,600	0,000
51,700	0,000
51,800	0,000
51,900	0,000
52,000	0,000
52,100	0,000
52,200	0,000
52,300	0,000
52,400	0,000
52,500	0,000
52,600	0,000
52,700	0,000
52,800	0,000
52,900	0,000
53,000	0,000
53,100	0,000
53,200	0,000
53,300	0,000
53,400	0,000
53,500	0,000
53,600	0,000
53,700	0,000
53,800	0,000
53,900	0,000
54,000	0,000
54,100	0,000
54,200	0,000
54,300	0,000
54,400	0,000
54,500	0,000
54,600	0,000
54,700	0,000
54,800	0,000
54,900	0,000
55,000	0,000
55,100	0,000
55,200	0,000
55,300	0,000
55,400	0,000
55,500	0,000
55,600	0,000
55,700	0,000
55,800	0,000
55,900	0,000
56,000	0,000
56,100	0,000
56,200	0,000
56,300	0,000
56,400	0,000
56,500	0,000
56,600	0,000
56,700	0,000
56,800	0,000
56,900	0,000
57,000	0,000
57,100	0,000
57,200	0,000
57,300	0,000
57,400	0,000
57,500	0,000
57,600	0,000
57,700	0,000
57,800	0,000
57,900	0,000
58,000	0,000
58,100	0,000
58,200	0,000
58,300	0,000
58,400	0,000
58,500	0,000
58,600	0,000
58,700	0,000
58,800	0,000
58,900	0,000
59,000	0,000
59,100	0,000
59,200	0,000
59,300	0,000
59,400	0,000
59,500	0,000
59,600	0,000
59,700	0,000
59,800	0,000
59,900	0,000
60,000	0,000
60,100	0,000
60,200	0,000
60,300	0,000
60,400	0,000
60,500	0,000
60,600	0,000
60,700	0,000
60,800	0,000
60,900	0,000
61,000	0,000
61,100	0,000
61,200	0,000
61,300	0,000
61,400	0,000
61,500	0,000
61,600	0,000
61,700	0,000
61,800	0,000
61,900	0,000
62,000	0,000
62,100	0,000
62,200	0,000
62,300	0,000
62,400	0,000
62,500	0,000
62,600	0,000
62,700	0,000
62,800	0,000
62,900	0,000
63,000	0,000
63,100	0,000
63,200	0,000
63,300	0,000
63,400	0,000
63,500	0,000
63,600	0,000
63,700	0,000
63,800	0,000
63,900	0,000
64,000	0,000
64,100	0,000
64,200	0,000
64,300	0,000
64,400	0,000
64,500	0,000
64,600	0,000
64,700	0,000
64,800	0,000
64,900	0,000
65,000	0,000
65,100	0,000
65,200	0,000
65,300	0,000
65,400	0,000
65,500	0,000
65,600	0,000
65,700	0,000
65,800	0,000
65,900	0,000
66,000	0,000
66,100	0,000
66,200	0,000
66,300	0,000
66,400	0,000
66,500	0,000
66,600	0,000
66,700	0,000
66,800	0,000
66,900	0,000
67,000	0,000
67,100	0,000
67,200	0,000
67,300	0,000
67,400	0,000
67,500	0,000
67,600	0,000
67,700	0,000
67,800	0,000
67,900	0,000
68,000	0,000
68,100	0,000
68,200	0,000
68,300	0,000
68,400	0,000
68,500	0,000
68,600	0,000
68,700	0,000
68,800	0,000
68,900	0,000
69,000	0,000
69,100	0,000
69,200	0,000
69,300	0,000
69,400	0,000
69,500	0,000
69,600	0,000
69,700	0,000
69,800	0,000
69,900	0,000
70,000	0,000
70,100	0,000
70,200	0,000
70,300	0,000
70,400	0,000
70,500	0,000
70,600	0,000
70,700	0,000
70,800	0,000
70,900	0,000
71,000	0,000
71,100	0,000
71,200	9,393E-3
71,300	0,000
71,400	0,000
71,500	0,000
71,600	0,000
71,700	0,000
71,800	0,000
71,900	0,000
72,000	0,000
72,100	0,000
72,200	0,000
72,300	0,000
72,400	0,000
72,500	0,000
72,600	0,000
72,700	0,000
72,800	0,000
72,900	0,000
73,000	0,000
73,100	0,000
73,200	0,000
73,300	0,000
73,400	0,000
73,500	0,000
73,600	0,000
73,700	0,000
73,800	0,000
73,900	0,000
74,000	0,000
74,100	0,000
74,200	0,000
74,300	0,000
74,400	0,000
74,500	0,000
74,600	0,000
74,700	0,000
74,800	0,000
74,900	0,000
75,000	3,653E-3
75,100	0,000
75,200	0,000
75,300	0,035
75,400	0,000
75,500	0,000
75,600	0,000
75,700	0,000
75,800	0,000
75,900	0,000
76,000	0,000
76,100	0,000
76,200	0,000
76,300	0,000
76,400	0,000
76,500	0,000
76,600	0,000
76,700	0,000
76,800	0,000
76,900	0,000
77,000	0,000
77,100	0,000
77,200	0,000
77,300	0,000
77,400	0,000
77,500	0,000
77,600	0,000
77,700	0,000
77,800	0,000
77,900	0,000
78,000	0,000
78,100	0,000
78,200	0,000
78,300	0,000
78,400	0,000
78,500	5,740E-3
78,600	0,000
78,700	0,000
78,800	0,000
78,900	0,000
79,000	0,000
79,100	0,000
79,200	0,000
79,300	0,000
79,400	0,000
79,500	0,000
79,600	0,000
79,700	3,131E-3
79,800	0,000
79,900	0,000
80,000	0,000
80,100	0,000
80,200	0,000
80,300	0,000
80,400	0,000
80,500	0,000
80,600	0,000
80,700	0,000
80,800	0,000
80,900	0,000
81,000	0,000
81,100	0,000
81,200	9,393E-3
81,300	0,000
81,400	0,000
81,500	0,000
81,600	0,000
81,700	0,000
81,800	0,000
81,900	0,000
82,000	0,000
82,100	0,000
82,200	0,000
82,300	0,000
82,400	0,000
82,500	0,000
82,600	5,740E-3
82,700	0,000
82,800	0,000
82,900	0,000
83,000	0,000
83,100	0,000
83,200	0,000
83,300	0,000
83,400	0,000
83,500	0,000
83,600	0,000
83,700	0,000
83,800	0,000
83,900	0,000
84,000	0,000
84,100	0,000
84,200	0,000
84,300	0,000
84,400	0,000
84,500	0,000
84,600	0,000
84,700	0,000
84,800	0,000
84,900	0,000
85,000	0,000
85,100	0,000
85,200	0,000
85,300	0,000
85,400	0,000
85,500	0,000
85,600	0,000
85,700	8,871E-3
85,800	0,000
85,900	0,027
86,000	0,012
86,100	0,000
86,200	0,000
86,300	0,000
86,400	0,000
86,500	0,000
86,600	0,000
86,700	0,000
86,800	0,000
86,900	0,000
87,000	0,000
87,100	0,000
87,200	0,000
87,300	0,000
87,400	0,000
87,500	3,131E-3
87,600	0,000
87,700	0,000
87,800	3,131E-3
87,900	0,000
88,000	0,000
88,100	0,000
88,200	0,000
88,300	2,609E-3
88,400	0,000
88,500	0,000
88,600	0,000
88,700	0,000
88,800	0,000
88,900	0,018
89,000	0,000
89,100	0,000
89,200	0,000
89,300	0,021
89,400	0,000
89,500	0,047
89,600	0,000
89,700	0,000
89,800	0,000
89,900	0,000
90,000	0,000
90,100	8,871E-3
90,200	0,000
90,300	0,000
90,400	6,262E-3
90,500	0,000
90,600	0,039
90,700	0,000
90,800	3,131E-3
90,900	0,000
91,000	0,000
91,100	0,000
91,200	0,000
91,300	0,000
91,400	0,000
91,500	0,000
91,600	0,027
91,700	0,000
91,800	0,000
91,900	0,000
92,000	0,000
92,100	0,000
92,200	0,000
92,300	0,000
92,400	0,000
92,500	0,000
92,600	0,000
92,700	0,000
92,800	0,000
92,900	5,740E-3
93,000	0,000
93,100	0,000
93,200	0,075
93,300	0,018
93,400	0,000
93,500	0,013
93,600	0,024
93,700	0,000
93,800	0,000
93,900	0,000
94,000	0,000
94,100	0,025
94,200	0,000
94,300	0,012
94,400	0,000
94,500	0,000
94,600	0,000
94,700	0,000
94,800	0,000
94,900	0,000
95,000	0,000
95,100	0,011
95,200	0,000
95,300	0,000
95,400	0,000
95,500	0,000
95,600	0,080
95,700	0,000
95,800	0,000
95,900	0,000
96,000	0,000
96,100	0,054
96,200	0,000
96,300	0,000
96,400	0,000
96,500	0,036
96,600	0,000
96,700	8,871E-3
96,800	0,000
96,900	0,000
97,000	0,000
97,100	0,027
97,200	0,000
97,300	0,000
97,400	0,042
97,500	0,000
97,600	0,000
97,700	0,015
97,800	0,080
97,900	0,000
98,000	5,740E-3
98,100	0,000
98,200	0,000
98,300	0,018
98,400	0,000
98,500	0,021
98,600	0,000
98,700	2,609E-3
98,800	0,027
98,900	0,000
99,000	0,037
99,100	0,018
99,200	0,040
99,300	3,653E-3
99,400	0,000
99,500	0,025
99,600	0,000
99,700	0,000
99,800	0,015
99,900	0,045
100,000	0,000
100,100	0,000
100,200	0,000
100,300	8,871E-3
100,400	0,012
100,500	6,262E-3
100,600	3,131E-3
100,700	0,000
100,800	0,051
100,900	0,054
101,000	0,021
101,100	0,000
101,200	0,039
101,300	0,063
101,400	0,035
101,500	0,042
101,600	0,027
101,700	0,000
101,800	0,039
101,900	0,035
102,000	0,000
102,100	0,093
102,200	0,036
102,300	0,015
102,400	0,021
102,500	0,036
102,600	0,036
102,700	0,023
102,800	0,069
102,900	0,000
103,000	0,099
103,100	0,033
103,200	0,000
103,300	0,000
103,400	0,083
103,500	3,131E-3
103,600	0,063
103,700	0,045
103,800	0,036
103,900	0,000
104,000	0,045
104,100	0,042
104,200	0,000
104,300	0,000
104,400	3,131E-3
104,500	0,000
104,600	0,018
104,700	0,000
104,800	0,033
104,900	0,000
105,000	0,033
105,100	0,018
105,200	0,000
105,300	0,000
105,400	0,030
105,500	0,033
105,600	8,871E-3
105,700	0,000
105,800	0,000
105,900	0,027
106,000	0,000
106,100	0,000
106,200	0,036
106,300	0,057
106,400	5,740E-3
106,500	5,740E-3
106,600	0,048
106,700	0,078
106,800	0,039
106,900	0,045
107,000	0,033
107,100	0,024
107,200	0,024
107,300	0,000
107,400	0,036
107,500	0,036
107,600	0,000
107,700	0,000
107,800	0,045
107,900	0,057
108,000	0,023
108,100	0,039
108,200	0,087
108,300	0,096
108,400	0,093
108,500	0,045
108,600	0,030
108,700	0,063
108,800	0,042
108,900	0,036
109,000	0,042
109,100	0,069
109,200	0,114
109,300	0,069
109,400	0,078
109,500	0,078
109,600	0,111
109,700	0,102
109,800	0,105
109,900	0,096
110,000	0,132
110,100	0,117
110,200	0,171
110,300	0,132
110,400	0,096
110,500	0,129
110,600	0,174
110,700	0,138
110,800	0,171
110,900	0,138
111,000	0,192
111,100	0,153
111,200	0,216
111,300	0,225
111,400	0,270
111,500	0,354
111,600	0,426
111,700	0,600
111,800	0,735
111,900	0,905
112,000	1,088
112,100	1,310
112,200	1,535
112,300	1,768
112,400	2,040
112,500	2,355
112,600	2,591
112,700	2,953
112,800	3,303
112,900	3,646
113,000	3,963
113,100	4,325
113,200	4,667
113,300	5,082
113,400	5,458
113,500	5,786
113,600	6,182
113,700	6,585
113,800	7,023
113,900	7,433
114,000	7,814
114,100	8,198
114,200	8,579
114,300	9,021
114,400	9,464
114,500	9,838
114,600	10,260
114,700	10,710
114,800	11,122
114,900	11,573
115,000	11,980
115,100	12,352
115,200	12,708
115,300	13,107
115,400	13,462
115,500	13,879
115,600	14,308
115,700	14,739
115,800	15,100
115,900	15,593
116,000	16,035
116,100	16,472
116,200	16,867
116,300	17,303
116,400	17,713
116,500	18,066
116,600	18,563
116,700	18,969
116,800	19,466
116,900	19,801
117,000	20,283
117,100	20,689
117,200	21,117
117,300	21,502
117,400	21,944
117,500	22,343
117,600	22,798
117,700	23,219
117,800	23,594
117,900	24,030
118,000	24,437
118,100	24,861
118,200	25,250
118,300	25,665
118,400	26,074
118,500	26,521
118,600	26,950
118,700	27,350
118,800	27,791
118,900	28,096
119,000	28,543
119,100	28,913
119,200	29,352
119,300	29,684
119,400	30,112
119,500	30,551
119,600	30,987
119,700	31,319
119,800	31,746
119,900	32,097
120,000	32,518
120,100	32,945
120,200	33,322
120,300	33,731
120,400	34,076
120,500	34,467
120,600	34,945
120,700	35,374
120,800	35,687
120,900	36,083
121,000	36,482
121,100	36,898
121,200	37,271
121,300	37,656
121,400	38,046
121,500	38,450
121,600	38,830
121,700	39,237
121,800	39,580
121,900	39,961
122,000	40,342
122,100	40,745
122,200	41,180
122,300	41,511
122,400	41,880
122,500	42,251
122,600	42,587
122,700	42,872
122,800	43,237
122,900	43,642
123,000	43,978
123,100	44,351
123,200	44,745
123,300	45,092
123,400	45,470
123,500	45,823
123,600	46,221
123,700	46,617
123,800	46,993
123,900	47,365
124,000	47,677
124,100	48,023
124,200	48,389
124,300	48,772
124,400	49,141
124,500	49,504
124,600	49,893
124,700	50,261
124,800	50,578
124,900	50,958
125,000	51,277
125,100	51,680
125,200	52,027
125,300	52,384
125,400	52,731
125,500	53,108
125,600	53,480
125,700	53,828
125,800	54,204
125,900	54,496
126,000	54,843
126,100	55,196
126,200	55,572
126,300	55,876
126,400	56,293
126,500	56,631
126,600	56,978
126,700	57,293
126,800	57,625
126,900	57,968
127,000	58,294
127,100	58,679
127,200	58,969
127,300	59,346
127,400	59,711
127,500	60,017
127,600	60,396
127,700	60,691
127,800	61,033
127,900	61,415
128,000	61,765
128,100	62,056
128,200	62,430
128,300	62,766
128,400	63,023
128,500	63,370
128,600	63,681
128,700	64,059
128,800	64,426
128,900	64,744
129,000	65,006
129,100	65,345
129,200	65,748
129,300	66,043
129,400	66,353
129,500	66,677
129,600	67,026
129,700	67,336
129,800	67,659
129,900	68,028
130,000	68,258
130,100	68,624
130,200	68,955
130,300	69,262
130,400	69,567
130,500	69,910
130,600	70,253
130,700	70,536
130,800	70,884
130,900	71,145
131,000	71,496
131,100	71,678
131,200	71,973
131,300	72,250
131,400	72,578
131,500	72,866
131,600	73,171
131,700	73,491
131,800	73,849
131,900	74,084
132,000	74,411
132,100	74,710
132,200	75,041
132,300	75,365
132,400	75,614
132,500	75,915
132,600	76,248
132,700	76,572
132,800	76,851
132,900	77,172
133,000	77,529
133,100	77,746
133,200	78,045
133,300	78,405
133,400	78,695
133,500	78,979
133,600	79,277
133,700	79,539
133,800	79,885
133,900	80,127
134,000	80,464
134,100	80,748
134,200	81,035
134,300	81,288
134,400	81,638
134,500	81,930
134,600	82,199
134,700	82,495
134,800	82,817
134,900	83,089
135,000	83,358
135,100	83,631
135,200	83,989
135,300	84,230
135,400	84,530
135,500	84,791
135,600	85,074
135,700	85,373
135,800	85,714
135,900	85,920
136,000	86,205
136,100	86,515
136,200	86,773
136,300	87,038
136,400	87,302
136,500	87,609
136,600	87,867
136,700	88,160
136,800	88,456
136,900	88,694
137,000	89,003
137,100	89,271
137,200	89,559
137,300	89,830
137,400	90,059
137,500	90,363
137,600	90,617
137,700	90,907
137,800	91,153
137,900	91,388
138,000	91,738
138,100	92,000
138,200	92,285
138,300	92,516
138,400	92,850
138,500	93,098
138,600	93,288
138,700	93,594
138,800	93,869
138,900	94,126
139,000	94,417
139,100	94,726
139,200	94,891
139,300	95,178
139,400	95,398
139,500	95,687
139,600	95,953
139,700	96,185
139,800	96,454
139,900	96,776
140,000	96,979
140,100	97,251
140,200	97,515
140,300	97,743
140,400	98,023
140,500	98,273
140,600	98,537
140,700	98,800
140,800	99,124
140,900	99,322
141,000	99,585
141,100	99,829
141,200	100,027
141,300	100,227
141,400	100,444
141,500	100,676
141,600	100,970
141,700	101,137
141,800	101,469
141,900	101,671
142,000	101,909
142,100	102,197
142,200	102,436
142,300	102,674
142,400	102,909
142,500	103,139
142,600	103,429
142,700	103,667
142,800	103,916
142,900	104,157
143,000	104,367
143,100	104,624
143,200	104,845
143,300	105,086
143,400	105,370
143,500	105,602
143,600	105,826
143,700	106,118
143,800	106,304
143,900	106,536
144,000	106,795
144,100	107,090
144,200	107,270
144,300	107,504
144,400	107,712
144,500	107,977
144,600	108,181
144,700	108,454
144,800	108,641
144,900	108,916
145,000	109,107
145,100	109,298
145,200	109,617
145,300	109,832
145,400	110,050
145,500	110,298
145,600	110,505
145,700	110,741
145,800	110,954
145,900	111,209
146,000	111,408
146,100	111,637
146,200	111,862
146,300	112,118
146,400	112,346
146,500	112,599
146,600	112,787
146,700	113,040
146,800	113,246
146,900	113,466
147,000	113,710
147,100	113,941
147,200	114,124
147,300	114,294
147,400	114,517
147,500	114,737
147,600	114,962
147,700	115,177
147,800	115,388
147,900	115,637
148,000	115,844
148,100	116,096
148,200	116,258
148,300	116,508
148,400	116,730
148,500	116,974
148,600	117,183
148,700	117,367
148,800	117,603
148,900	117,779
149,000	117,993
149,100	118,207
149,200	118,429
149,300	118,683
149,400	118,846
149,500	119,038
149,600	119,287
149,700	119,465
149,800	119,652
149,900	119,898
150,000	120,133
150,100	120,301
150,200	120,539
150,300	120,753
150,400	120,947
150,500	121,193
150,600	121,364
150,700	121,534
150,800	121,707
150,900	121,985
151,000	122,166
151,100	122,371
151,200	122,624
151,300	122,822
151,400	122,957
151,500	123,213
151,600	123,367
151,700	123,601
151,800	123,804
151,900	124,006
152,000	124,174
152,100	124,408
152,200	124,570
152,300	124,767
152,400	124,950
152,500	125,220
152,600	125,378
152,700	125,570
152,800	125,788
152,900	125,974
153,000	126,163
153,100	126,352
153,200	126,564
153,300	126,763
153,400	126,952
153,500	127,156
153,600	127,339
153,700	127,536
153,800	127,711
153,900	127,846
154,000	127,991
154,100	128,109
154,200	128,292
154,300	128,478
154,400	128,703
154,500	128,867
154,600	129,053
154,700	129,241
154,800	129,424
154,900	129,628
155,000	129,819
155,100	130,015
155,200	130,157
155,300	130,365
155,400	130,539
155,500	130,705
155,600	130,885
155,700	131,109
155,800	131,294
155,900	131,473
156,000	131,685
156,100	131,823
156,200	132,027
156,300	132,171
156,400	132,413
156,500	132,566
156,600	132,775
156,700	132,936
156,800	133,132
156,900	133,276
157,000	133,472
157,100	133,684
157,200	133,818
157,300	134,016
157,400	134,164
157,500	134,379
157,600	134,569
157,700	134,705
157,800	134,890
157,900	135,085
158,000	135,251
158,100	135,415
158,200	135,592
158,300	135,782
158,400	135,932
158,500	136,133
158,600	136,309
158,700	136,488
158,800	136,652
158,900	136,807
159,000	136,973
159,100	137,130
159,200	137,318
159,300	137,499
159,400	137,679
159,500	137,842
159,600	138,021
159,700	138,163
159,800	138,348
159,900	138,497
160,000	138,644
160,100	138,836
160,200	139,045
160,300	139,181
160,400	139,347
160,500	139,526
160,600	139,664
160,700	139,843
160,800	140,039
160,900	140,183
161,000	140,335
161,100	140,480
161,200	140,647
161,300	140,847
161,400	140,967
161,500	141,115
161,600	141,339
161,700	141,501
161,800	141,645
161,900	141,771
162,000	141,925
162,100	142,120
162,200	142,261
162,300	142,440
162,400	142,608
162,500	142,750
162,600	142,899
162,700	143,043
162,800	143,248
162,900	143,341
163,000	143,512
163,100	143,685
163,200	143,872
163,300	143,978
163,400	144,154
163,500	144,308
163,600	144,489
163,700	144,601
163,800	144,780
163,900	144,950
164,000	145,078
164,100	145,206
164,200	145,403
164,300	145,571
164,400	145,624
164,500	145,884
164,600	146,028
164,700	146,156
164,800	146,328
164,900	146,451
165,000	146,603
165,100	146,752
165,200	146,898
165,300	147,042
165,400	147,215
165,500	147,348
165,600	147,524
165,700	147,651
165,800	147,802
165,900	147,935
166,000	148,095
166,100	148,275
166,200	148,413
166,300	148,533
166,400	148,690
166,500	148,828
166,600	148,955
166,700	149,128
166,800	149,239
166,900	149,423
167,000	149,577
167,100	149,683
167,200	149,824
167,300	149,981
167,400	150,111
167,500	150,254
167,600	150,387
167,700	150,519
167,800	150,679
167,900	150,830
168,000	151,035
168,100	151,135
168,200	151,239
168,300	151,414
168,400	151,546
168,500	151,655
168,600	151,820
168,700	151,960
168,800	152,132
168,900	152,238
169,000	152,361
169,100	152,541
169,200	152,620
169,300	152,748
169,400	152,904
169,500	153,084
169,600	153,214
169,700	153,347
169,800	153,468
169,900	153,617
170,000	153,726
170,100	153,884
170,200	154,064
170,300	154,133
170,400	154,274
170,500	154,396
170,600	154,544
170,700	154,642
170,800	154,788
170,900	154,915
171,000	155,061
171,100	155,172
171,200	155,251
171,300	155,365
171,400	155,481
171,500	155,629
171,600	155,759
171,700	155,828
171,800	156,003
171,900	156,140
172,000	156,285
172,100	156,397
172,200	156,537
172,300	156,656
172,400	156,764
172,500	156,868
172,600	157,002
172,700	157,122
172,800	157,270
172,900	157,436
173,000	157,542
173,100	157,648
173,200	157,835
173,300	157,888
